,companyId,positionId,positionNameByMe,industryField,education,workYear,city,positionAdvantage,salary,positionName,companyShortName,companyFullName,companySize,district,latitude,longitude,firstType,secondType,financeStage,jobNature
104,45711,5379055,数据分析,医疗健康,硕士,不限,深圳,双休 住房补 交通补 餐补 双薪 年终奖,10k-20k,数据分析师,健康元,健康元药业集团股份有限公司,2000人以上,南山区,22.55665,113.94452,运营|编辑|客服类,运营,上市公司,全职
105,62,5672012,数据分析,"移动互联网,数据服务",本科,1-3年,深圳,六险一金，弹性工作，免费三餐，租房补贴,25k-50k,数据分析-创新工具,字节跳动,北京字节跳动科技有限公司,2000人以上,南山区,22.511996,113.925762,开发|测试|运维类,数据开发,C轮,全职
106,83025,1574129,数据分析,电子商务,本科,不限,深圳,上市公司 福利待遇优厚,8k-15k,数据分析师,环球易购,深圳市环球易购电子商务有限公司,2000人以上,南山区,116.331398,39.897445,产品|需求|项目类,数据分析,上市公司,全职
107,451,5724546,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,行业发声好机会，打造个人品牌,2k-3k,高级数据分析工程师（线上讲师）,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.540719,113.93362,开发|测试|运维类,数据开发,上市公司,兼职
108,385,3792413,数据分析,数据服务,硕士,不限,深圳,"数据分析,数据模型",10k-20k,数据分析师,iPIN.com,深圳爱拼信息科技有限公司,50-150人,南山区,22.549041,113.943289,开发|测试|运维类,数据开发,B轮,全职
109,41178,4908000,数据分析,"移动互联网,O2O",本科,1-3年,深圳,"互联网,独角兽,氛围好",15k-30k,数据分析(J11352),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,114.059297,22.569103,开发|测试|运维类,数据开发,C轮,全职
110,19875,5523984,数据分析,移动互联网,本科,5-10年,深圳,亿级用户、大牛团队、发展空间大,25k-45k,资深\高级数据分析师（互联网）,vivo,维沃移动通信有限公司,2000人以上,宝安区,22.551716,113.88742,开发|测试|运维类,数据开发,未融资,全职
111,25205,4958360,数据分析,游戏,本科,3-5年,深圳,"上市公司,平台大,福利好,发展空间大",15k-20k,数据分析师（挖掘方向）,吉比特,厦门吉比特网络技术股份有限公司,500-2000人,南山区,22.556001,113.97278,产品|需求|项目类,数据分析,上市公司,全职
112,479915,5425301,数据分析,"数据服务,其他",本科,3-5年,深圳,20天带薪年假，高端医疗保险，扁平化管理,15k-25k,(高级)数据分析师,dunnhumby 邓韩贝,邓韩贝信息技术咨询（上海）有限公司,50-150人,罗湖区,22.571168,114.125058,产品|需求|项目类,数据分析,不需要融资,全职
113,123777,4461562,数据分析,"电子商务,企业服务",本科,1-3年,深圳,"周末双休,免费班车,免费早餐,绩效奖",7k-14k,数据分析,通力互联,北京通力互联技术服务有限公司,2000人以上,南山区,22.546596,113.94724,开发|测试|运维类,数据开发,不需要融资,全职
114,8332,5770921,数据分析,移动互联网,本科,1-3年,深圳,五险一金 周末双休 工作氛围好,8k-15k,数据分析师（舆情方向）,任子行,任子行网络技术股份有限公司,500-2000人,南山区,22.550041,113.908136,产品|需求|项目类,数据分析,上市公司,全职
115,26536,4860791,数据分析,"移动互联网,金融",本科,3-5年,深圳,金融行业 大数据分析 数据挖掘,25k-50k,数据分析,中信银行信用卡中心,中信银行股份有限公司信用卡中心,2000人以上,福田区,22.535463,114.050484,产品|需求|项目类,数据分析,上市公司,全职
116,27879,5685524,数据分析,金融,本科,5-10年,深圳,带薪年假 绩效奖金 五险一金,15k-30k,大数据分析师-Cloud- Consulting,德勤,德勤企业咨询（上海）有限公司,2000人以上,罗湖区,22.541357,114.110741,开发|测试|运维类,高端技术职位,不需要融资,全职
117,161720,5603679,数据分析,"金融,数据服务",本科,5-10年,深圳,"平台大,福利好,发展快",30k-60k,数据分析师（大数据SZ）,平安金服,深圳平安综合金融服务有限公司,2000人以上,福田区,22.533181,114.055639,产品|需求|项目类,数据分析,上市公司,全职
118,40531,4950973,数据分析,"移动互联网,金融",本科,1-3年,深圳,"五险一金,带薪年假,节日福利,年底双薪",4k-6k,数据分析师,财宝,深圳市财宝网络技术服务有限公司,150-500人,南山区,22.54097,113.93418,开发|测试|运维类,数据开发,不需要融资,全职
119,29911,5130205,数据分析,"移动互联网,游戏",大专,1-3年,深圳,"大平台,福利好,晋升空间大,牛人多",8k-16k,sz-数据分析（竞技类）,CMGE中手游,深圳市中手游网络科技有限公司,500-2000人,福田区,22.99368,113.993578,产品|需求|项目类,数据分析,上市公司,全职
120,451,5431740,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,腾讯平台 福利待遇好 技术成长,40k-70k,数据分析高级工程师,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.540822,113.934457,开发|测试|运维类,数据开发,上市公司,全职
121,62,5799371,数据分析,"移动互联网,数据服务",本科,不限,深圳,扁平管理，过亿用户，职业大牛,35k-70k,数据分析专家,字节跳动,北京字节跳动科技有限公司,2000人以上,南山区,22.51486,113.932922,产品|需求|项目类,数据分析,C轮,全职
122,25205,5519338,数据分析,游戏,本科,不限,深圳,福利待遇好；上市公司；发展机会多,15k-30k,数据分析师,吉比特,厦门吉比特网络技术股份有限公司,500-2000人,南山区,22.556001,113.97278,产品|需求|项目类,数据分析,上市公司,全职
123,19875,5505916,数据分析,移动互联网,本科,3-5年,深圳,"股票期权,精英团队,弹性工作",50k-80k,商业数据分析师,vivo,维沃移动通信有限公司,2000人以上,宝安区,22.551716,113.88742,产品|需求|项目类,数据分析,未融资,全职
124,6927,5789857,数据分析,移动互联网,本科,3-5年,深圳,公司福利、平台大,15k-30k,数据分析经理,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.515515,113.938672,开发|测试|运维类,运维,不需要融资,全职
125,12493,5774760,数据分析,"电子商务 ,生活服务",大专,3-5年,深圳,国企，文职，环境好,6k-8k,数据分析师,华润万家有限公司,华润万家有限公司,2000人以上,罗湖区,22.552347,114.134736,产品|需求|项目类,数据分析,上市公司,全职
126,77962,5817657,数据分析,"企业服务,数据服务",不限,3-5年,深圳,"五险一金,地铁周边,不打卡,包餐",20k-40k,商业数据分析师-华南,GrowingIO,北京易数科技有限公司,150-500人,南山区,22.545669,113.946011,产品|需求|项目类,数据分析,B轮,全职
127,41178,5635322,数据分析,"移动互联网,O2O",不限,5-10年,深圳,发展空间大,50k-70k,资深数据分析师(J11772),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,22.5696,114.060144,产品|需求|项目类,数据分析,C轮,全职
128,458138,5628454,数据分析,"企业服务,金融",本科,1-3年,深圳,周末双休 弹性工作 无需打卡 五险一金,11k-15k,数据分析师,早鸟金流,深圳市信享科技有限公司,少于15人,龙岗区,22.606623,114.061329,开发|测试|运维类,数据开发,天使轮,全职
129,111387,5498013,数据分析,"移动互联网,电子商务",本科,3-5年,深圳,"商业保险,免费三餐,学习成长,保险金融业",10k-15k,数据分析师,慧择网,深圳市慧择时代科技有限公司,500-2000人,南山区,22.50932,113.92346,产品|需求|项目类,数据分析,B轮,全职
130,389424,5751534,数据分析,"移动互联网,数据服务",不限,1-3年,深圳,五险一金、包餐、下午茶和零食、弹性工作,10k-20k,大数据分析师,魔数智擎,深圳魔数智擎科技有限公司,15-50人,南山区,22.530438,113.952696,开发|测试|运维类,数据开发,不需要融资,全职
131,469051,5799231,数据分析,移动互联网,本科,5-10年,深圳,大平台，高薪资，福利好,40k-80k,大数据分析师,朋盛源,深圳市朋盛源科技有限公司,150-500人,宝安区,22.55233,113.889131,开发|测试|运维类,数据开发,C轮,全职
132,117543,5724430,数据分析,"移动互联网,O2O",本科,5-10年,深圳,行业独角兽、发展空间大、薪资福利好,25k-35k,高级/资深数据分析师,来电科技,深圳来电科技有限公司,500-2000人,南山区,22.540659,113.941593,开发|测试|运维类,数据开发,A轮,全职
133,32805,5625212,数据分析,游戏,本科,1年以下,深圳,发展空间大，转岗策划，和研发一体,10k-18k,手游数据分析师（非游戏行业请勿投递）,尚游游戏,深圳市尚游网络科技有限公司,150-500人,南山区,22.53797,113.9519,产品|需求|项目类,游戏策划,不需要融资,全职
134,506423,5783524,数据分析,"移动互联网,医疗健康",大专,3-5年,深圳,发展机会多、团队年轻有活力、学习机会多,10k-15k,数据分析师,瘦吧科技,广州瘦吧网络科技有限公司,150-500人,南山区,22.517083,113.921709,产品|需求|项目类,数据分析,未融资,全职
135,451,5750577,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,国际业务、大平台,23k-46k,【国际业务部】高级数据分析工程师（深圳）,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,22.522641,113.934494,开发|测试|运维类,数据开发,上市公司,全职
136,6927,5717964,数据分析,移动互联网,本科,3-5年,深圳,环境优越,20k-40k,数据分析专家,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
137,62,5696075,数据分析,"移动互联网,数据服务",本科,1-3年,深圳,六险一金，弹性工作，免费三餐，餐补,15k-30k,数据分析师,字节跳动,北京字节跳动科技有限公司,2000人以上,宝安区,22.548721,113.888021,产品|需求|项目类,数据分析,C轮,全职
138,252097,5778708,数据分析,"数据服务,移动互联网",本科,不限,深圳,数据分析 金融/财税行业 SQL,9k-18k,数据分析师,华云中盛,深圳市华云中盛科技有限公司,500-2000人,南山区,22.534199,113.946468,产品|需求|项目类,数据分析,不需要融资,全职
139,117543,5459357,数据分析,"移动互联网,O2O",不限,1-3年,深圳,"行业独角兽,全员期权,发展空间大",12k-18k,数据分析师,来电科技,深圳来电科技有限公司,500-2000人,南山区,22.540659,113.941593,运营|编辑|客服类,运营,A轮,全职
140,208292,5793388,数据分析,"移动互联网,社交网络",本科,3-5年,深圳,工作氛围好，每日下午茶,15k-30k,数据分析工程师,小水滴,深圳市小水滴计算机系统有限公司,50-150人,南山区,22.545237,113.943234,开发|测试|运维类,数据开发,未融资,全职
141,18139,5658601,数据分析,"电子商务,数据服务",本科,5-10年,深圳,五险一金周末双休晋升空间团队氛围,18k-30k,高级数据分析师,京东集团,北京京东世纪贸易有限公司,2000人以上,宝安区,22.549436,113.885817,产品|需求|项目类,数据分析,上市公司,全职
142,41178,4995486,数据分析,"移动互联网,O2O",本科,1年以下,深圳,"互联网,独角兽,氛围好",8k-12k,数据分析-2019校园招聘(J11421),货拉拉,深圳依时货拉拉科技有限公司,2000人以上,福田区,114.060162,22.570148,产品|需求|项目类,数据分析,C轮,全职
143,298284,5311198,数据分析,"移动互联网,电子商务",本科,3-5年,深圳,薪资高 老板nice,10k-15k,商业数据分析师,前海亚农,深圳前海亚农产业链科技有限公司,50-150人,南山区,22.543897,113.94625,产品|需求|项目类,数据分析,不需要融资,全职
144,385673,5312449,数据分析,电子商务,本科,1-3年,深圳,晋升空间大,8k-15k,数据分析师,油柑网,深圳市油柑科技有限公司,15-50人,福田区,22.543821,114.08596,产品|需求|项目类,数据分析,未融资,全职
145,5794,5707576,数据分析,电子商务,本科,3-5年,深圳,"年终奖,六险一金,双休,弹性打卡",10k-20k,电商数据分析师,一加手机,深圳市万普拉斯科技有限公司,500-2000人,福田区,22.530013,114.021472,开发|测试|运维类,数据开发,未融资,全职
146,83025,5410961,数据分析,电子商务,本科,1-3年,深圳,上市公司 大牛团队 量级大 五险一金,7k-14k,高级数据分析师,环球易购,深圳市环球易购电子商务有限公司,2000人以上,南山区,116.331398,39.897445,产品|需求|项目类,数据分析,上市公司,全职
147,24748,5712156,数据分析,金融,本科,5-10年,深圳,"五险一金,绩效奖金,带薪年假,定期体检",15k-30k,11219N-(CW)资深数据分析师,平安科技,平安科技（深圳）有限公司,2000人以上,福田区,22.539332,114.069833,开发|测试|运维类,数据开发,不需要融资,全职
148,27976,5780055,数据分析,"移动互联网,电子商务",大专,3-5年,深圳,双休、 五险一金、餐补、节日福利,9k-14k,商业数据分析师,美乐乐家居网,天津美维信息技术有限公司成都分公司,500-2000人,宝安区,22.583821,113.863603,市场|商务类,市场|营销,D轮及以上,全职
149,391592,5686957,数据分析,移动互联网 电子商务,本科,5-10年,深圳,平台大；薪资高；有大牛；领导NICE,20k-30k,数据分析,在华,深圳在华科技有限公司,50-150人,南山区,22.540524,113.941597,产品|需求|项目类,数据分析,未融资,全职
150,117543,5459284,数据分析,"移动互联网,O2O",本科,1-3年,深圳,"行业独角兽,全员期权,发展空间大",12k-18k,数据分析师,来电科技,深圳来电科技有限公司,500-2000人,南山区,22.540659,113.941593,市场|商务类,市场|营销,A轮,全职
151,6927,5261785,数据分析,移动互联网,本科,不限,深圳,高速发展，给力薪酬,15k-20k,数据分析,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518785,113.943044,产品|需求|项目类,数据分析,不需要融资,全职
152,62,5269516,数据分析,"移动互联网,数据服务",本科,3-5年,深圳,六险一金，弹性工作，免费三餐，租房补贴,10k-20k,高级数据分析师-faceu,字节跳动,北京字节跳动科技有限公司,2000人以上,南山区,22.511303,22.511303,产品|需求|项目类,数据分析,C轮,全职
153,123777,4534148,数据分析,"电子商务,企业服务",本科,1-3年,深圳,"周末双休,绩效奖,免费班车",8k-15k,数据分析,通力互联,北京通力互联技术服务有限公司,2000人以上,南山区,22.546344,113.947593,开发|测试|运维类,数据开发,不需要融资,全职
154,29911,5804803,数据分析,"移动互联网,游戏",本科,3-5年,深圳,平台大、福利多、牛人多,10k-20k,sz-数据分析师,CMGE中手游,深圳市中手游网络科技有限公司,500-2000人,福田区,22.99368,113.993578,产品|需求|项目类,数据分析,上市公司,全职
155,296335,5772905,数据分析,电子商务,不限,3-5年,深圳,"发展前景好,团队和睦",18k-30k,数据分析师,初遇宝贝电商,深圳市初遇宝贝电子商务有限公司,150-500人,南山区,22.548298,113.943465,产品|需求|项目类,数据分析,不需要融资,全职
156,54935,4960616,数据分析,金融,本科,不限,深圳,"周末双休,团队奖,前腾讯团队,绩效奖",3k-6k,数据分析实习生,利讯金服,深圳市利讯互联网金融服务有限公司,15-50人,南山区,22.522782,113.939885,开发|测试|运维类,数据开发,A轮,全职
157,321025,4842134,数据分析,"移动互联网,教育",硕士,不限,深圳,"技术氛围,技术前沿,数据意识,发展舞台",4k-8k,实习岗-数据分析,风变科技（深圳）有限公司,风变科技（深圳）有限公司,150-500人,南山区,22.546157,113.946882,开发|测试|运维类,数据开发,A轮,实习
158,86423,5775249,数据分析,金融,本科,1-3年,深圳,发展空间大,15k-20k,数据分析策略岗,招商银行,招商银行股份有限公司,2000人以上,南山区,22.5385,113.936539,金融类,银行,上市公司,全职
159,24748,5409676,数据分析,金融,本科,3-5年,深圳,"五险一金,带薪年假,节日福利,绩效奖金",20k-40k,11124Z-数据分析工程师-云技术服务,平安科技,平安科技（深圳）有限公司,2000人以上,南山区,22.538492,113.957451,开发|测试|运维类,数据开发,不需要融资,全职
160,52365,5485912,数据分析,"移动互联网,硬件",本科,3-5年,深圳,平台架构负责人，带团队,20k-35k,数据分析工程师,贔玄閣,深圳市赑玄阁科技有限公司,少于15人,南山区,22.556374,113.94679,产品|需求|项目类,数据分析,不需要融资,全职
161,1720,5583234,数据分析,移动互联网,本科,3-5年,深圳,"平台大,待遇优,发展快",10k-20k,高级数据分析师,万兴科技股份有限公司,万兴科技股份有限公司,500-2000人,南山区,22.522782,113.939885,产品|需求|项目类,数据分析,上市公司,全职
162,67217,3434325,数据分析,"招聘,其他",本科,1-3年,深圳,"金融,科技",20k-35k,数据分析中级经理,招商证券信息技术中心,招商证券股份有限公司,2000人以上,南山区,22.530488,113.948829,开发|测试|运维类,数据开发,上市公司,全职
163,44982,4215499,数据分析,金融,本科,1-3年,深圳,公司发展前景好+薪酬福利优,8k-15k,数据分析（风控方向）,友金所,深圳前海用友力合金融服务有限公司,500-2000人,南山区,22.546596,113.947271,产品|需求|项目类,数据分析,不需要融资,全职
164,16213,5802708,数据分析,移动互联网,本科,1-3年,深圳,五险一金 年度旅游 年度体检 下午茶,7k-13k,数据分析,魅动力,北京魅动力教育咨询有限公司,150-500人,南山区,22.527875,113.941717,运营|编辑|客服类,运营,C轮,全职
165,123777,4595405,数据分析,"电子商务,企业服务",本科,1-3年,深圳,"五险一金,带薪年假,年终奖,年底双薪",10k-15k,数据分析师,通力互联,北京通力互联技术服务有限公司,2000人以上,南山区,22.546344,113.947593,产品|需求|项目类,数据分析,不需要融资,全职
166,44982,4215499,数据分析,金融,本科,1-3年,深圳,公司发展前景好+薪酬福利优,8k-15k,数据分析（风控方向）,友金所,深圳前海用友力合金融服务有限公司,500-2000人,南山区,22.546596,113.947271,产品|需求|项目类,数据分析,不需要融资,全职
167,16213,5802708,数据分析,移动互联网,本科,1-3年,深圳,五险一金 年度旅游 年度体检 下午茶,7k-13k,数据分析,魅动力,北京魅动力教育咨询有限公司,150-500人,南山区,22.527875,113.941717,运营|编辑|客服类,运营,C轮,全职
168,188205,5711460,数据分析,移动互联网,本科,1-3年,深圳,"周末双休,绩效奖金,假日福利，奖金丰厚",8k-12k,（急招）数据分析师,深圳市君仁科技发展有限公司,深圳市君仁科技发展有限公司,50-150人,南山区,22.544498,113.945967,产品|需求|项目类,数据分析,未融资,全职
169,157150,5626167,数据分析,"移动互联网,企业服务",本科,3-5年,深圳,福利好，老板nice，发展空间大,15k-30k,数据分析,航信,苏州航天信息有限公司,2000人以上,南山区,22.556374,113.94679,产品|需求|项目类,数据分析,上市公司,全职
170,107664,3233747,数据分析,"移动互联网,金融",本科,3-5年,深圳,"项目前景好,成长空间大,期权激励",15k-30k,数据分析师,AKULAKU,岩心科技（深圳）有限公司,500-2000人,南山区,22.528936,113.944721,产品|需求|项目类,数据分析,D轮及以上,全职
171,210133,5712985,数据分析,生活服务,本科,5-10年,深圳,大平台 氛围好 福利完善 晋升空间,20k-30k,高级数据分析师,顺丰速运,顺丰速运有限公司,2000人以上,福田区,22.526968,114.041458,开发|测试|运维类,数据开发,上市公司,全职
172,219463,5557724,数据分析,"企业服务,数据服务",本科,1-3年,深圳,五险一金 年终奖金 专业培训 发展空间大,6k-10k,数据分析师/BI工程师,就位网,深圳就位网科技有限公司,15-50人,福田区,22.532859,114.029931,开发|测试|运维类,数据开发,未融资,全职
173,101,4751708,数据分析,移动互联网,本科,3-5年,深圳,大流量平台,15k-30k,数据分析,迅雷,深圳市迅雷网络技术有限公司,500-2000人,南山区,22.54505,113.93851,产品|需求|项目类,数据分析,上市公司,全职
174,102580,4248912,数据分析,数据服务,本科,3-5年,深圳,"大数据领域,股东背景,互联网产品,工作餐",10k-15k,数据分析师,前海数据,深圳市前海数据服务有限公司,15-50人,南山区,22.502665,113.942584,产品|需求|项目类,数据分析,不需要融资,全职
175,28121,5672050,数据分析,"移动互联网,旅游",本科,1-3年,深圳,"国际化平台,环境舒适,好玩有趣",18k-35k,数据分析,KLOOK 客路旅行,深圳市客路网络科技有限公司,500-2000人,福田区,22.533263,114.030219,开发|测试|运维类,数据开发,D轮及以上,全职
176,431443,5057865,数据分析,人工智能,本科,3-5年,深圳,"发展空间大,加薪空间大,能力说话",10k-16k,数据分析师,BDS大数易,深圳大数易智慧科技有限公司,少于15人,福田区,22.541321,114.08763,开发|测试|运维类,数据开发,天使轮,全职
177,237627,5816342,数据分析,生活服务,大专,3-5年,深圳,30家直营店有广阔的晋升空间，福利待遇好,12k-15k,数据分析师,领域健身world,深圳市领域健身有限公司,150-500人,福田区,22.560822,114.039025,产品|需求|项目类,数据分析,不需要融资,全职
178,6718,5386332,数据分析,"社交网络,生活服务",本科,1-3年,深圳,发展前景好，团队氛围棒,11k-18k,数据分析师,珍爱网,深圳市珍爱网信息技术有限公司,2000人以上,南山区,22.519682,113.94225,开发|测试|运维类,数据开发,不需要融资,全职
179,6927,5606980,数据分析,移动互联网,本科,1-3年,深圳,AI 5G IOT,15k-25k,数据分析师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518513,113.942998,产品|需求|项目类,数据分析,不需要融资,全职
180,422129,5816385,数据分析,数据服务,本科,1-3年,深圳,AI金融 大数据风口行业 各种福利,10k-15k,数据分析,司南数据科技,深圳司南数据服务有限公司,15-50人,南山区,22.530385,113.952776,产品|需求|项目类,数据分析,A轮,全职
181,202117,5689333,数据分析,"电子商务,移动互联网",本科,5-10年,深圳,五险一金、带薪年假、股权机制、年底分红,12k-18k,数据分析主管,勒朗国际,深圳市勒朗国际贸易有限公司,15-50人,龙华新区,22.6165,114.03975,产品|需求|项目类,数据分析,不需要融资,全职
182,169384,4792370,数据分析,金融,本科,不限,深圳,"大数据,信用卡,海量数据,银行",15k-30k,数据分析师,平安银行信用卡中心,平安银行股份有限公司信用卡中心（简称：平安银行信用卡中心）,500-2000人,南山区,22.532088,113.920083,产品|需求|项目类,数据分析,上市公司,全职
183,6927,3868319,数据分析,移动互联网,本科,3-5年,深圳,核心事业群 千万级日活 氛围好 组织扁平,20k-40k,高级数据分析师,OPPO,OPPO广东移动通信有限公司,2000人以上,南山区,22.518792,113.943044,开发|测试|运维类,数据开发,不需要融资,全职
184,11889,5804596,数据分析,金融,本科,应届毕业生,深圳,数据挖掘,1k-2k,数据分析及挖掘实习生,中国中投证券,中国中投证券有限责任公司,2000人以上,福田区,22.551731,114.055593,开发|测试|运维类,数据开发,不需要融资,实习
185,73043,5277133,数据分析,"金融,数据服务",本科,3-5年,深圳,"六险一金,带薪年假,绩效奖金,年底双薪",10k-20k,数据分析师,百融金服,百融金融信息服务股份有限公司,500-2000人,南山区,22.541267,113.9528,产品|需求|项目类,数据分析,C轮,全职
186,38075,422119,数据分析,金融,本科,3-5年,深圳,初创公司，朝阳行业，广阔的发展空间,18k-28k,数据分析工程师,招联金融,招联消费金融有限公司,500-2000人,南山区,22.548179,113.943551,产品|需求|项目类,数据分析,不需要融资,全职
187,431443,5057884,数据分析,人工智能,本科,应届毕业生,深圳,"转正机会,培训",3k-5k,数据分析师（实习生）,BDS大数易,深圳大数易智慧科技有限公司,少于15人,福田区,22.541321,114.08763,开发|测试|运维类,数据开发,天使轮,实习
188,35996,5558453,数据分析,"移动互联网,电子商务",本科,5-10年,深圳,五险一金，午餐补贴，通讯补贴，,18k-30k,QYN-数据分析工程师,顺丰科技有限公司,顺丰科技有限公司,2000人以上,南山区,22.523392,113.937987,开发|测试|运维类,数据开发,不需要融资,全职
189,24587,5023727,数据分析,金融,本科,1-3年,深圳,"绩效奖金,弹性工作,五险一金",10k-20k,数据分析,小赢科技,深圳市小赢科技有限责任公司,500-2000人,南山区,22.519131,113.941779,产品|需求|项目类,数据分析,上市公司,全职
190,205978,5719199,数据分析,电子商务,不限,应届毕业生,深圳,五险一金 员工旅游 年终奖金 弹性工作,4k-5k,数据分析专员,几素,深圳市几素科技有限公司,15-50人,龙岗区,22.621643,114.07425,产品|需求|项目类,数据分析,未融资,全职
191,475195,5456828,数据分析,"移动互联网,其他",本科,应届毕业生,深圳,团队背景优秀，薪资福利待遇好,45k-60k,资深数据分析/专家,金地,惠州金地物业管理有限公司,2000人以上,宝安区,22.55233,113.889131,开发|测试|运维类,数据开发,上市公司,全职
192,136443,5722784,数据分析,"金融,移动互联网",本科,5-10年,深圳,业务体量大 工作挑战高,20k-30k,数据分析经理,马上金融,马上消费金融股份有限公司,2000人以上,福田区,22.553314,114.047486,运营|编辑|客服类,运营,不需要融资,全职
193,61343,5530369,数据分析,"移动互联网,硬件",本科,5-10年,深圳,"五险一金,餐补，双休,通讯补贴,年终奖金",15k-25k,高级数据分析师,万睿科技,深圳市万睿智能科技有限公司,500-2000人,福田区,22.99368,113.993578,开发|测试|运维类,数据开发,不需要融资,全职
194,381283,5660611,数据分析,电子商务,大专,3-5年,深圳,绩效奖金 年终奖 健身房 免费旅游,6k-12k,亚马逊数据分析,第一卫,深圳第一卫科技有限公司,500-2000人,龙华新区,22.679499,113.993764,市场|商务类,市场|营销,未融资,全职
195,136443,5767538,数据分析,"金融,移动互联网",本科,5-10年,深圳,五险一金 年终奖金 地铁周边,15k-30k,高级数据分析师,马上金融,马上消费金融股份有限公司,2000人以上,福田区,22.538929,114.067388,产品|需求|项目类,数据分析,不需要融资,全职
196,451,4835899,数据分析,"移动互联网 ,游戏",本科,3-5年,深圳,"大数据,数据分析,BI,知识图谱",20k-40k,数据分析平台开发工程师（Python）,腾讯,腾讯科技（深圳）有限公司,2000人以上,南山区,113.934464,22.540718,开发|测试|运维类,后端开发,上市公司,全职
197,16213,5364474,数据分析,移动互联网,本科,1-3年,深圳,年轻团队 氛围轻松有活力 扁平化管理,8k-15k,数据分析师,魅动力,北京魅动力教育咨询有限公司,150-500人,南山区,22.527875,113.941717,产品|需求|项目类,数据分析,C轮,全职
198,19875,5552853,数据分析,移动互联网,本科,5-10年,深圳,"大数据平台,千万级用户,高并发,技术驱动",25k-50k,安全数据分析师,vivo,维沃移动通信有限公司,2000人以上,宝安区,22.552943,113.886947,开发|测试|运维类,数据开发,未融资,全职
199,61343,5563457,数据分析,"移动互联网,硬件",本科,5-10年,深圳,"五险一金,餐补，双休,通讯补贴,年终奖金",15k-30k,高级数据分析师,万睿科技,深圳市万睿智能科技有限公司,500-2000人,福田区,22.99368,113.993578,开发|测试|运维类,数据开发,不需要融资,全职
200,6718,5251454,数据分析,"社交网络,生活服务",本科,3-5年,深圳,"项目前景好,团队氛围棒",18k-25k,高级数据分析师（平台技术部）,珍爱网,深圳市珍爱网信息技术有限公司,2000人以上,南山区,22.519366,113.941993,开发|测试|运维类,数据开发,不需要融资,全职
201,73043,3968052,数据分析,"金融,数据服务",本科,1-3年,深圳,"五险一金,商业保险,弹性工作,福利补贴",10k-20k,数据分析师,百融金服,百融金融信息服务股份有限公司,500-2000人,南山区,22.99368,113.993578,金融类,风控,C轮,全职
202,202117,5653218,数据分析,"电子商务,移动互联网",本科,5-10年,深圳,五险一金、带薪年假、年终分红、股权激励,12k-18k,数据分析经理,勒朗国际,深圳市勒朗国际贸易有限公司,15-50人,龙华新区,22.6165,114.03975,产品|需求|项目类,数据分析,不需要融资,全职
203,35112,4918961,数据分析,金融,本科,不限,深圳,金融,8k-15k,反欺诈数据分析师(风控方向),中腾信,中腾信金融信息服务（上海）有限公司,2000人以上,南山区,22.540772,113.953243,金融类,其他金融职位,不需要融资,全职
204,15647,5315347,数据分析,"电子商务 ,数据服务",硕士,3-5年,深圳,五险一金 年底双薪 加班补贴 大平台,18k-35k,数据分析算法经理/工程师,富士康科技集团,富泰华工业（深圳）有限公司,2000人以上,宝安区,22.648808,114.051609,开发|测试|运维类,数据开发,上市公司,全职
205,498429,5661116,数据分析,"电子商务,生活服务",本科,5-10年,深圳,"出国机会，绩效奖金, 扁平管理，五险一金",10k-15k,数据分析师,Jing 静,深圳静限定成衣设计有限公司,50-150人,南山区,22.51075,113.924777,产品|需求|项目类,数据分析,不需要融资,全职
206,477114,5817995,数据分析,移动互联网,本科,5-10年,深圳,五险一金，零食随便吃，领导随便叼,30k-50k,高级数据分析师,鹿投科技,深圳市鹿投科技有限公司,少于15人,南山区,22.518314,113.935557,产品|需求|项目类,数据分析,未融资,全职
207,78224,5751886,数据分析,移动互联网,本科,应届毕业生,深圳,"成长空间大,大牛云集,海景办公室,包午餐",4k-6k,数据分析实习生,码隆科技,深圳码隆科技有限公司,50-150人,盐田区,22.553311,114.232178,开发|测试|运维类,数据开发,B轮,实习
208,391592,5815615,数据分析,移动互联网 电子商务,本科,应届毕业生,深圳,平台大；薪资高；有大牛；领导NICE,20k-30k,高级数据分析师,在华,深圳在华科技有限公司,50-150人,南山区,22.540197,113.941399,产品|需求|项目类,数据分析,未融资,全职
209,199281,5014610,数据分析,"移动互联网,广告营销",本科,1-3年,深圳,"数据挖掘,数据分析,数据运营",10k-20k,数据分析师/数据建模,印橙,上海印橙网络科技有限公司,50-150人,南山区,22.545916,113.945711,开发|测试|运维类,数据开发,未融资,全职
